# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-10-05 03:12:26 976880812 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.085000  0.003424420  0.000040287 30.006945584 16.162296021 200.000000000  0.638922677   0     0.241558  0.000000086374601    79.000000   -30.006946    30.006946 
    0.086000  0.003464707  0.000040287 30.007110003 16.433070900 200.000000000  0.655355748   0     0.245289  0.000000086378117    79.000000   -30.007110    30.007110 
    0.087000  0.003504994  0.000040287 30.007276347 16.704132604 200.000000000  0.672059881   0     0.249028  0.000000086381633    79.000000   -30.007276    30.007276 
    0.088000  0.003545282  0.000040287 30.007444615 16.975371350 200.000000000  0.689035252   0     0.252772  0.000000086385150    79.000000   -30.007445    30.007445 
    0.089000  0.003585569  0.000040287 30.007614808 17.246678696 200.000000000  0.706281931   0     0.256521  0.000000086388668    79.000000   -30.007615    30.007615 
    0.090000  0.003625856  0.000040287 30.007786926 17.517942232 200.000000000  0.723799873   0     0.260274  0.000000086392186    79.000000   -30.007787    30.007787 
    0.091000  0.003666143  0.000040287 30.007960969 17.789050901 200.000000000  0.741588924   0     0.264029  0.000000086395705    79.000000   -30.007961    30.007961 
    0.092000  0.003706431  0.000040287 30.008136936 18.059895067 200.000000000  0.759648819   0     0.267785  0.000000086399224    79.000000   -30.008137    30.008137 
    0.093000  0.003746718  0.000040287 30.008314829 18.330361557 200.000000000  0.777979180   0     0.271540  0.000000086402744    79.000000   -30.008315    30.008315 
    0.094000  0.003787005  0.000040287 30.008494646 18.600339799 200.000000000  0.796579520   0     0.275293  0.000000086406265    79.000000   -30.008495    30.008495 
    0.095000  0.003827293  0.000040287 30.008676388 18.869717091 200.000000000  0.815449237   0     0.279044  0.000000086409786    79.000000   -30.008676    30.008676 
    0.096000  0.003867580  0.000040287 30.008860056 19.138383766 200.000000000  0.834587621   0     0.282790  0.000000086413307    79.000000   -30.008860    30.008860 
    0.097000  0.003907867  0.000040287 30.009045648 19.406226679 200.000000000  0.853993848   0     0.286530  0.000000086416829    79.000000   -30.009046    30.009046 
    0.098000  0.003948154  0.000040287 30.009233166 19.673135594 200.000000000  0.873666983   0     0.290264  0.000000086420352    79.000000   -30.009233    30.009233 
    0.099000  0.003988442  0.000040287 30.009422609 19.939000326 200.000000000  0.893605984   0     0.293989  0.000000086423875    79.000000   -30.009423    30.009423 
    0.100000  0.004028729  0.000040287 30.009613977 20.203710021 200.000000000  0.913809694   0     0.297705  0.000000086427399    79.000000   -30.009614    30.009614 
    0.101000  0.004069016  0.000040287 30.009807271 20.467155633 200.000000000  0.934276849   0     0.301411  0.000000086430923    79.000000   -30.009807    30.009807 
    0.102000  0.004109304  0.000040287 30.010002490 20.729229252 200.000000000  0.955006079   0     0.305104  0.000000086434448    79.000000   -30.010002    30.010002 
    0.103000  0.004149591  0.000040287 30.010199634 20.989821711 200.000000000  0.975995900   0     0.308784  0.000000086437974    79.000000   -30.010200    30.010200 
    0.104000  0.004189878  0.000040287 30.010398704 21.248825484 200.000000000  0.997244726   0     0.312449  0.000000086441500    79.000000   -30.010399    30.010399 
    0.105000  0.004230165  0.000040287 30.010599700 21.506136298 200.000000000  1.018750862   0     0.316099  0.000000086445027    79.000000   -30.010600    30.010600 
    0.106000  0.004270453  0.000040287 30.010802621 21.761647831 200.000000000  1.040512510   0     0.319732  0.000000086448554    79.000000   -30.010803    30.010803 
    0.107000  0.004310740  0.000040287 30.011007468 22.015256743 200.000000000  1.062527767   0     0.323346  0.000000086452081    79.000000   -30.011007    30.011007 
    0.108000  0.004351027  0.000040287 30.011214241 22.266861486 200.000000000  1.084794628   0     0.326942  0.000000086455610    79.000000   -30.011214    30.011214 
    0.109000  0.004391315  0.000040287 30.011422940 22.516358945 200.000000000  1.107310987   0     0.330517  0.000000086459139    79.000000   -30.011423    30.011423 
    0.110000  0.004431602  0.000040287 30.011633565 22.763650290 200.000000000  1.130074637   0     0.334070  0.000000086462668    79.000000   -30.011634    30.011634 
    0.111000  0.004471889  0.000040287 30.011846115 23.008638304 200.000000000  1.153083276   0     0.337600  0.000000086466198    79.000000   -30.011846    30.011846 
    0.112000  0.004512177  0.000040287 30.012060592 23.251223155 200.000000000  1.176334499   0     0.341106  0.000000086469729    79.000000   -30.012061    30.012061 
    0.113000  0.004552464  0.000040287 30.012276995 23.491313533 200.000000000  1.199825812   0     0.344588  0.000000086473260    79.000000   -30.012277    30.012277 
