# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-10-14 11:43:18 76307464 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
  5880     5.880000  0.793497426  0.000124067 -0.869575181  0.493800572  0.000000000000000000 -34.499604714   4.128040000  34.499604714  0.000000999504415    14.936397  4.128040000001221 
  5881     5.881000  0.793621493  0.000124012 -0.869664770  0.493642774  0.000000000000000000 -34.496050713   4.128040000  34.496050713  0.000000998603998    14.949875  4.128040000001221 
  5882     5.882000  0.793745505  0.000124094 -0.869754233  0.493485130  0.000000000000056843 -34.492502422   4.153780000  34.492502422  0.000000999898360    14.963374  4.153780000001106 
  5883     5.883000  0.793869599  0.000124038 -0.869843670  0.493327467  0.000000000000000000 -34.488955936   4.153780000  34.488955936  0.000000998995355    14.976911  4.153780000001106 
  5884     5.884000  0.793993637  0.000123983 -0.869932981  0.493169959  0.000000000000000000 -34.485415149   4.166680000  34.485415149  0.000000998092517    14.990469  4.166680000000866 
  5885     5.885000  0.794117621  0.000124064 -0.870022167  0.493012605  0.000000000000000000 -34.481880048   4.166680000  34.481880048  0.000000999381297    15.004049  4.166680000000866 
  5886     5.886000  0.794241685  0.000124009 -0.870111326  0.492855233  0.000000000000000000 -34.478346747   4.179600000  34.478346747  0.000000998475856    15.017666  4.179600000000505 
  5887     5.887000  0.794365694  0.000124090 -0.870200360  0.492698015  0.000000000000000000 -34.474819122   4.192540000  34.474819122  0.000000999760889    15.031304  4.192540000000022 
  5888     5.888000  0.794489784  0.000124035 -0.870289366  0.492540779  0.000000000000000000 -34.471293297   4.205500000  34.471293297  0.000000998852854    15.044980  4.205499999999418 
  5889     5.889000  0.794613819  0.000123979 -0.870378248  0.492383697  0.000000000000000000 -34.467773136   4.205500000  34.467773136  0.000000997945029    15.058677  4.205499999999418 
  5890     5.890000  0.794737798  0.000124060 -0.870467005  0.492226769  0.000000000000056843 -34.464258626   4.218480000  34.464258626  0.000000999224574    15.072396  4.218479999996916 
  5891     5.891000  0.794861858  0.000124004 -0.870555735  0.492069824  0.000000000000000000 -34.460745912   4.231480000  34.460745912  0.000000998314215    15.086153  4.231479999997845 
  5892     5.892000  0.794985862  0.000124085 -0.870644341  0.491913032  0.000000000000056843 -34.457238838   4.231480000  34.457238838  0.000000999589819    15.099931  4.231479999997845 
  5893     5.893000  0.795109947  0.000124029 -0.870732919  0.491756224 -0.000000000000056843 -34.453733560   4.244500000  34.453733560  0.000000998676885    15.113746  4.244499999998652 
  5894     5.894000  0.795233976  0.000124109 -0.870821373  0.491599569  0.000000000000000000 -34.450233911   4.257540000  34.450233911  0.000000999948810    15.127583  4.257539999999338 
  5895     5.895000  0.795358086  0.000124054 -0.870909800  0.491442897  0.000000000000000000 -34.446736058   4.257540000  34.446736058  0.000000999033342    15.141457  4.257539999999338 
  5896     5.896000  0.795482140  0.000123998 -0.870998102  0.491286379 -0.000000000000056843 -34.443243822   4.283680000  34.443243822  0.000000998117944    15.155353  4.283680000000345 
  5897     5.897000  0.795606138  0.000124078 -0.871086281  0.491130015  0.000000000000000000 -34.439757191   4.283680000  34.439757191  0.000000999384368    15.169271  4.283680000000345 
  5898     5.898000  0.795730216  0.000124022 -0.871174432  0.490973634  0.000000000000000000 -34.436272352   4.283680000  34.436272352  0.000000998466531    15.183226  4.283680000000345 
  5899     5.899000  0.795854238  0.000124102 -0.871262459  0.490817407  0.000000000000056843 -34.432793106   4.296780000  34.432793106  0.000000999729144    15.197203  4.296780000000666 
  5900     5.900000  0.795978340  0.000124046 -0.871350459  0.490661164  0.000000000000000000 -34.429315651   4.309900000  34.429315651  0.000000998808795    15.211218  4.309900000000866 
  5901     5.901000  0.796102386  0.000123990 -0.871438335  0.490505074 -0.000000000000056843 -34.425843779   4.323040000  34.425843779  0.000000997888753    15.225254  4.323040000000944 
  5902     5.902000  0.796226376  0.000124070 -0.871526088  0.490349138  0.000000000000000000 -34.422377478   4.323040000  34.422377478  0.000000999145838    15.239313  4.323040000000944 
  5903     5.903000  0.796350446  0.000124014 -0.871613814  0.490193186 -0.000000000000056843 -34.418912963   4.336200000  34.418912963  0.000000998223211    15.253409  4.336200000000900 
  5904     5.904000  0.796474459  0.000124093 -0.871701416  0.490037387  0.000000000000000000 -34.415454007   4.336200000  34.415454007  0.000000999476586    15.267527  4.336200000000900 
  5905     5.905000  0.796598552  0.000124037 -0.871788991  0.489881573  0.000000000000000000 -34.411996836   4.362580000  34.411996836  0.000000998551508    15.281682  4.362580000000449 
  5906     5.906000  0.796722589  0.000124116 -0.871876443  0.489725912  0.000000000000000000 -34.408545214   4.362580000  34.408545214  0.000000999801086    15.295860  4.362580000000449 
  5907     5.907000  0.796846705  0.000124060 -0.871963867  0.489570235  0.000000000000000000 -34.405095377   4.362580000  34.405095377  0.000000998873538    15.310075  4.362580000000449 
  5908     5.908000  0.796970765  0.000124004 -0.872051168  0.489414712  0.000000000000000000 -34.401651078   4.389040000  34.401651078  0.000000997946311    15.324312  4.389039999999511 
  5909     5.909000  0.797094768  0.000124082 -0.872138346  0.489259343  0.000000000000000000 -34.398212304   4.389040000  34.398212304  0.000000999190365    15.338571  4.389039999999511 
  5910     5.910000  0.797218851  0.000124026 -0.872225497  0.489103958  0.000000000000000000 -34.394775309   4.389040000  34.394775309  0.000000998260664    15.352868  4.389039999999511 
  5911     5.911000  0.797342877  0.000124105 -0.872312526  0.488948727 -0.000000000000056843 -34.391343829   4.415580000  34.391343829  0.000000999500912    15.367187  4.415579999998087 
  5912     5.912000  0.797466981  0.000124048 -0.872399526  0.488793480  0.000000000000000000 -34.387914129   4.415580000  34.387914129  0.000000998568764    15.381544  4.415579999998087 
  5913     5.913000  0.797591030  0.000124127 -0.872486405  0.488638387  0.000000000000000000 -34.384489931   4.415580000  34.384489931  0.000000999805315    15.395923  4.415579999998087 
  5914     5.914000  0.797715156  0.000124070 -0.872573255  0.488483279  0.000000000000000000 -34.381067513   4.442200000  34.381067513  0.000000998870695    15.410340  4.442199999999730 
  5915     5.915000  0.797839227  0.000124014 -0.872659984  0.488328325  0.000000000000000000 -34.377650587   4.442200000  34.377650587  0.000000997936424    15.424779  4.442199999999730 
  5916     5.916000  0.797963240  0.000124092 -0.872746590  0.488173524  0.000000000000000000 -34.374239141   4.455540000  34.374239141  0.000000999167497    15.439240  4.455540000000369 
  5917     5.917000  0.798087332  0.000124035 -0.872833169  0.488018708  0.000000000000000000 -34.370829469   4.455540000  34.370829469  0.000000998230771    15.453739  4.455540000000369 
  5918     5.918000  0.798211368  0.000124113 -0.872919626  0.487864046  0.000000000000000000 -34.367425265   4.468900000  34.367425265  0.000000999457967    15.468260  4.468900000000886 
  5919     5.919000  0.798335481  0.000124057 -0.873006055  0.487709369  0.000000000000000000 -34.364022836   4.482280000  34.364022836  0.000000998518876    15.482820  4.482280000001282 
  5920     5.920000  0.798459538  0.000124134 -0.873092362  0.487554845  0.000000000000000000 -34.360625864   4.495680000  34.360625864  0.000000999742416    15.497401  4.495680000001556 
  5921     5.921000  0.798583672  0.000124078 -0.873178642  0.487400308  0.000000000000000000 -34.357230666   4.495680000  34.357230666  0.000000998800976    15.512021  4.495680000001556 
  5922     5.922000  0.798707750  0.000124021 -0.873264800  0.487245923  0.000000000000056843 -34.353840914   4.509100000  34.353840914  0.000000997859787    15.526663  4.509100000001709 
  5923     5.923000  0.798831770  0.000124098 -0.873350836  0.487091692  0.000000000000000000 -34.350456597   4.509100000  34.350456597  0.000000999077871    15.541327  4.509100000001709 
  5924     5.924000  0.798955869  0.000124042 -0.873436845  0.486937447 -0.000000000000056843 -34.347074048   4.522540000  34.347074048  0.000000998134345    15.556029  4.522540000001740 
  5925     5.925000  0.799079910  0.000124119 -0.873522733  0.486783355  0.000000000000000000 -34.343696923   4.536000000  34.343696923  0.000000999348679    15.570754  4.536000000001650 
  5926     5.926000  0.799204029  0.000124062 -0.873608593  0.486629250  0.000000000000000000 -34.340321565   4.536000000  34.340321565  0.000000998402749    15.585517  4.536000000001650 
  5927     5.927000  0.799328091  0.000124139 -0.873694332  0.486475297 -0.000000000000056843 -34.336951620   4.562980000  34.336951620  0.000000999613303    15.600302  4.562980000001104 
  5928     5.928000  0.799452230  0.000124082 -0.873780043  0.486321331  0.000000000000000000 -34.333583443   4.549480000  34.333583443  0.000000998665122    15.615126  4.549480000001438 
  5929     5.929000  0.799576312  0.000124159 -0.873865633  0.486167519  0.000000000000000000 -34.330220667   4.576500000  34.330220667  0.000000999871806    15.629972  4.576500000000649 
  5930     5.930000  0.799700470  0.000124102 -0.873951194  0.486013693  0.000000000000000000 -34.326859658   4.576500000  34.326859658  0.000000998921352    15.644856  4.576500000000649 
  5931     5.931000  0.799824572  0.000124045 -0.874036636  0.485860020  0.000000000000000000 -34.323504040   4.590040000  34.323504040  0.000000997971241    15.659763  4.590040000000073 
  5932     5.932000  0.799948617  0.000124121 -0.874121957  0.485706500  0.000000000000056843 -34.320153799   4.603600000  34.320153799  0.000000999172594    15.674692  4.603599999997599 
  5933     5.933000  0.800072738  0.000124064 -0.874207250  0.485552968  0.000000000000000000 -34.316805320   4.603600000  34.316805320  0.000000998220079    15.689659  4.603599999997599 
  5934     5.934000  0.800196802  0.000124140 -0.874292423  0.485399588  0.000000000000000000 -34.313462208   4.617180000  34.313462208  0.000000999417668    15.704650  4.617179999998555 
  5935     5.935000  0.800320942  0.000124083 -0.874377567  0.485246196  0.000000000000000000 -34.310120859   4.617180000  34.310120859  0.000000998462933    15.719678  4.617179999998555 
  5936     5.936000  0.800445025  0.000124159 -0.874462592  0.485092956  0.000000000000056843 -34.306784865   4.630780000  34.306784865  0.000000999656682    15.734729  4.630779999999390 
  5937     5.937000  0.800569184  0.000124102 -0.874547588  0.484939704  0.000000000000000000 -34.303450632   4.644400000  34.303450632  0.000000998699745    15.749819  4.644400000000104 
  5938     5.938000  0.800693286  0.000124178 -0.874632464  0.484786605  0.000000000000000000 -34.300121744   4.658040000  34.300121744  0.000000999889686    15.764931  4.658040000000696 
  5939     5.939000  0.800817464  0.000124120 -0.874717312  0.484633495  0.000000000000000000 -34.296794618   4.658040000  34.296794618  0.000000998930446    15.780082  4.658040000000696 
  5940     5.940000  0.800941584  0.000124063 -0.874802040  0.484480536  0.000000000000000000 -34.293472825   4.671700000  34.293472825  0.000000997971666    15.795256  4.671700000001167 
  5941     5.941000  0.801065647  0.000124139 -0.874886649  0.484327731  0.000000000000000000 -34.290156353   4.671700000  34.290156353  0.000000999156252    15.810452  4.671700000001167 
  5942     5.942000  0.801189786  0.000124081 -0.874971230  0.484174913  0.000000000000000000 -34.286841638   4.685380000  34.286841638  0.000000998195147    15.825687  4.685380000001516 
  5943     5.943000  0.801313867  0.000124157 -0.875055691  0.484022248 -0.000000000000056843 -34.283532233   4.699080000  34.283532233  0.000000999375982    15.840944  4.699080000001743 
  5944     5.944000  0.801438023  0.000124099 -0.875140124  0.483869572  0.000000000000000000 -34.280224583   4.712800000  34.280224583  0.000000998412651    15.856241  4.712800000001849 
  5945     5.945000  0.801562122  0.000124174 -0.875224438  0.483717048 -0.000000000000056843 -34.276922233   4.712800000  34.276922233  0.000000999589698    15.871560  4.712800000001849 
  5946     5.946000  0.801686296  0.000124117 -0.875308723  0.483564514  0.000000000000000000 -34.273621637   4.726540000  34.273621637  0.000000998624204    15.886918  4.726540000001833 
  5947     5.947000  0.801810413  0.000124192 -0.875392890  0.483412131  0.000000000000000000 -34.270326330   4.726540000  34.270326330  0.000000999797547    15.902298  4.726540000001833 
  5948     5.948000  0.801934605  0.000124134 -0.875477028  0.483259738  0.000000000000000000 -34.267032778   4.740300000  34.267032778  0.000000998829871    15.917718  4.740300000001696 
  5949     5.949000  0.802058739  0.000124209 -0.875561047  0.483107497  0.000000000000000000 -34.263744503   4.754080000  34.263744503  0.000000999999340    15.933160  4.754080000001437 
  5950     5.950000  0.802182947  0.000124151 -0.875645037  0.482955245  0.000000000000000000 -34.260457982   4.767880000  34.260457982  0.000000999029405    15.948642  4.767880000001057 
  5951     5.951000  0.802307098  0.000124093 -0.875728909  0.482803146  0.000000000000000000 -34.257176727   4.767880000  34.257176727  0.000000998060031    15.964146  4.767880000001057 
  5952     5.952000  0.802431191  0.000124168 -0.875812663  0.482651199  0.000000000000000000 -34.253900726   4.781700000  34.253900726  0.000000999224138    15.979673  4.781700000000555 
  5953     5.953000  0.802555359  0.000124110 -0.875896388  0.482499242  0.000000000000000000 -34.250626474   4.781700000  34.250626474  0.000000998252542    15.995239  4.781700000000555 
  5954     5.954000  0.802679469  0.000124184 -0.875979994  0.482347436  0.000000000000056843 -34.247357465   4.795540000  34.247357465  0.000000999412916    16.010828  4.795539999999932 
  5955     5.955000  0.802803653  0.000124126 -0.876063572  0.482195621  0.000000000000000000 -34.244090204   4.809400000  34.244090204  0.000000998439126    16.026456  4.809399999997410 
  5956     5.956000  0.802927779  0.000124200 -0.876147033  0.482043958  0.000000000000000000 -34.240828176   4.809400000  34.240828176  0.000000999595804    16.042106  4.809399999997410 
  5957     5.957000  0.803051979  0.000124142 -0.876230464  0.481892285  0.000000000000000000 -34.237567895   4.823280000  34.237567895  0.000000998619941    16.057797  4.823279999998320 
  5958     5.958000  0.803176121  0.000124216 -0.876313777  0.481740764 -0.000000000000056843 -34.234312835   4.837180000  34.234312835  0.000000999772848    16.073510  4.837179999999108 
  5959     5.959000  0.803300338  0.000124158 -0.876397062  0.481589233  0.000000000000000000 -34.231059522   4.837180000  34.231059522  0.000000998794806    16.089262  4.837179999999108 
  5960     5.960000  0.803424496  0.000124232 -0.876480229  0.481437854  0.000000000000000000 -34.227811420   4.851100000  34.227811420  0.000000999943996    16.105037  4.851099999999775 
  5961     5.961000  0.803548728  0.000124174 -0.876563367  0.481286467  0.000000000000056843 -34.224565063   4.865040000  34.224565063  0.000000998963768    16.120852  4.865040000000320 
  5962     5.962000  0.803672901  0.000124115 -0.876646388  0.481135231  0.000000000000000000 -34.221323906   4.879000000  34.221323906  0.000000997984176    16.136690  4.879000000000744 
  5963     5.963000  0.803797016  0.000124189 -0.876729292  0.480984146  0.000000000000000000 -34.218087936   4.865040000  34.218087936  0.000000999127956    16.152550  4.865040000000320 
  5964     5.964000  0.803921205  0.000124130 -0.876812166  0.480833053  0.000000000000000000 -34.214853707   4.892980000  34.214853707  0.000000998146194    16.168451  4.892980000001046 
  5965     5.965000  0.804045336  0.000124204 -0.876894924  0.480682112  0.000000000000000000 -34.211624654   4.892980000  34.211624654  0.000000999286338    16.184374  4.892980000001046 
  5966     5.966000  0.804169540  0.000124145 -0.876977653  0.480531161  0.000000000000000000 -34.208397342   4.906980000  34.208397342  0.000000998302491    16.200336  4.906980000001226 
  5967     5.967000  0.804293685  0.000124219 -0.877060264  0.480380362  0.000000000000000000 -34.205175195   4.921000000  34.205175195  0.000000999438872    16.216322  4.921000000001285 
  5968     5.968000  0.804417904  0.000124160 -0.877142847  0.480229555  0.000000000000000000 -34.201954787   4.921000000  34.201954787  0.000000998452933    16.232347  4.921000000001285 
  5969     5.969000  0.804542064  0.000124233 -0.877225313  0.480078900  0.000000000000000000 -34.198739534   4.935040000  34.198739534  0.000000999585575    16.248396  4.935040000001223 
  5970     5.970000  0.804666297  0.000124174 -0.877307750  0.479928236  0.000000000000000000 -34.195526019   4.935040000  34.195526019  0.000000998597556    16.264484  4.935040000001223 
  5971     5.971000  0.804790471  0.000124247 -0.877390071  0.479777723  0.000000000000000000 -34.192317648   4.949100000  34.192317648  0.000000999726474    16.280595  4.949100000001039 
  5972     5.972000  0.804914719  0.000124189 -0.877472362  0.479627203  0.000000000000000000 -34.189111015   4.963180000  34.189111015  0.000000998736389    16.296746  4.963180000000733 
  5973     5.973000  0.805038907  0.000124261 -0.877554537  0.479476834  0.000000000000000000 -34.185909514   4.977280000  34.185909514  0.000000999861563    16.312921  4.977280000000306 
  5974     5.974000  0.805163169  0.000124202 -0.877636683  0.479326457  0.000000000000000000 -34.182709751   4.977280000  34.182709751  0.000000998869547    16.329135  4.977280000000306 
  5975     5.975000  0.805287371  0.000124275 -0.877718713  0.479176232  0.000000000000000000 -34.179515109   4.991400000  34.179515109  0.000000999990896    16.345372  4.991399999999757 
  5976     5.976000  0.805411646  0.000124216 -0.877800713  0.479025999  0.000000000000000000 -34.176322204   4.991400000  34.176322204  0.000000998996814    16.361649  4.991399999999757 
  5977     5.977000  0.805535862  0.000124157 -0.877882598  0.478875918  0.000000000000000000 -34.173134409   5.005540000  34.173134409  0.000000998003416    16.377950  5.005539999997310 
  5978     5.978000  0.805660019  0.000124229 -0.877964366  0.478725988  0.000000000000000000 -34.169951712   5.019700000  34.169951712  0.000000999119578    16.394273  5.019699999998295 
  5979     5.979000  0.805784248  0.000124170 -0.878046106  0.478576051  0.000000000000056843 -34.166770747   5.019700000  34.166770747  0.000000998124081    16.410637  5.019699999998295 
  5980     5.980000  0.805908418  0.000124242 -0.878127730  0.478426264  0.000000000000056843 -34.163594870   5.033880000  34.163594870  0.000000999236447    16.427023  5.033879999999158 
  5981     5.981000  0.806032660  0.000124183 -0.878209324  0.478276471 -0.000000000000056843 -34.160420722   5.033880000  34.160420722  0.000000998239033    16.443450  5.033879999999158 
  5982     5.982000  0.806156843  0.000124255 -0.878290804  0.478126829  0.000000000000000000 -34.157251652   5.062300000  34.157251652  0.000000999347626    16.459900  5.062300000000519 
  5983     5.983000  0.806281098  0.000124196 -0.878372253  0.477977180  0.000000000000000000 -34.154084311   5.048080000  34.154084311  0.000000998348171    16.476391  5.048079999999899 
  5984     5.984000  0.806405294  0.000124267 -0.878453588  0.477827682  0.000000000000000000 -34.150922035   5.076540000  34.150922035  0.000000999453134    16.492904  5.076540000001017 
  5985     5.985000  0.806529562  0.000124208 -0.878534893  0.477678177 -0.000000000000056843 -34.147761489   5.076540000  34.147761489  0.000000998451859    16.509459  5.076540000001017 
  5986     5.986000  0.806653770  0.000124280 -0.878616084  0.477528824  0.000000000000000000 -34.144605997   5.090800000  34.144605997  0.000000999553049    16.526036  5.090800000001394 
  5987     5.987000  0.806778049  0.000124220 -0.878697244  0.477379464  0.000000000000000000 -34.141452233   5.090800000  34.141452233  0.000000998549764    16.542653  5.090800000001394 
  5988     5.988000  0.806902270  0.000124292 -0.878778290  0.477230255 -0.000000000000056843 -34.138303513   5.105080000  34.138303513  0.000000999647153    16.559294  5.105080000001649 
  5989     5.989000  0.807026561  0.000124232 -0.878859307  0.477081040  0.000000000000000000 -34.135156520   5.119380000  34.135156520  0.000000998641953    16.575976  5.119380000001783 
  5990     5.990000  0.807150793  0.000124303 -0.878940209  0.476931976  0.000000000000000000 -34.132014560   5.119380000  34.132014560  0.000000999735719    16.592681  5.119380000001783 
  5991     5.991000  0.807275097  0.000124244 -0.879021081  0.476782906  0.000000000000000000 -34.128874326   5.133700000  34.128874326  0.000000998728612    16.609426  5.133700000001795 
  5992     5.992000  0.807399340  0.000124315 -0.879101839  0.476633987  0.000000000000000000 -34.125739113   5.148040000  34.125739113  0.000000999818652    16.626195  5.148040000001686 
  5993     5.993000  0.807523655  0.000124255 -0.879182567  0.476485062  0.000000000000000000 -34.122605626   5.148040000  34.122605626  0.000000998809567    16.643004  5.148040000001686 
  5994     5.994000  0.807647910  0.000124326 -0.879263181  0.476336288  0.000000000000000000 -34.119477150   5.162400000  34.119477150  0.000000999895857    16.659837  5.162400000001455 
  5995     5.995000  0.807772236  0.000124266 -0.879343765  0.476187509  0.000000000000000000 -34.116350399   5.176780000  34.116350399  0.000000998885010    16.676711  5.176780000001102 
  5996     5.996000  0.807896502  0.000124337 -0.879424235  0.476038880  0.000000000000000000 -34.113228647   5.176780000  34.113228647  0.000000999967634    16.693608  5.176780000001102 
  5997     5.997000  0.808020838  0.000124277 -0.879504675  0.475890246  0.000000000000000000 -34.110108619   5.191180000  34.110108619  0.000000998954879    16.710545  5.191180000000628 
  5998     5.998000  0.808145115  0.000124217 -0.879585002  0.475741763  0.000000000000056843 -34.106993579   5.205600000  34.106993579  0.000000997942822    16.727507  5.205600000000032 
  5999     5.999000  0.808269332  0.000124287 -0.879665214  0.475593430  0.000000000000000000 -34.103883518   5.205600000  34.103883518  0.000000999020148    16.744491  5.205600000000032 
  6000     6.000000  0.808393619  0.000124227 -0.879745397  0.475445093  0.000000000000000000 -34.100775173   5.205600000  34.100775173  0.000000998006235    16.761516  5.205600000000032 
  6001     6.001000  0.808517847  0.000124298 -0.879825467  0.475296905  0.000000000000056843 -34.097671796   5.220040000  34.097671796  0.000000999079876    16.778565  5.220039999997539 
  6002     6.002000  0.808642144  0.000124238 -0.879905506  0.475148713 -0.000000000000056843 -34.094570135   5.234500000  34.094570135  0.000000998064188    16.795655  5.234499999998476 
  6003     6.003000  0.808766382  0.000124308 -0.879985433  0.475000672  0.000000000000000000 -34.091473430   5.248980000  34.091473430  0.000000999134080    16.812768  5.248979999999293 
  6004     6.004000  0.808890689  0.000124248 -0.880065329  0.474852626  0.000000000000000000 -34.088378441   5.248980000  34.088378441  0.000000998116555    16.829923  5.248979999999293 
  6005     6.005000  0.809014937  0.000124317 -0.880145113  0.474704730  0.000000000000000000 -34.085288396   5.263480000  34.085288396  0.000000999182823    16.847101  5.263479999999987 
  6006     6.006000  0.809139254  0.000124257 -0.880224866  0.474556830  0.000000000000000000 -34.082200067   5.263480000  34.082200067  0.000000998163423    16.864320  5.263479999999987 
  6007     6.007000  0.809263511  0.000124327 -0.880304507  0.474409080  0.000000000000000000 -34.079116671   5.278000000  34.079116671  0.000000999226033    16.881563  5.278000000000560 
  6008     6.008000  0.809387838  0.000124267 -0.880384118  0.474261326  0.000000000000000000 -34.076034989   5.292540000  34.076034989  0.000000998204898    16.898847  5.292540000001011 
  6009     6.009000  0.809512105  0.000124336 -0.880463616  0.474113722  0.000000000000000000 -34.072958230   5.292540000  34.072958230  0.000000999263801    16.916154  5.292540000001011 
  6010     6.010000  0.809636440  0.000124276 -0.880543084  0.473966115  0.000000000000000000 -34.069883184   5.307100000  34.069883184  0.000000998240777    16.933503  5.307100000001341 
  6011     6.011000  0.809760716  0.000124345 -0.880622439  0.473818657  0.000000000000056843 -34.066813049   5.321680000  34.066813049  0.000000999296017    16.950875  5.321680000001550 
  6012     6.012000  0.809885061  0.000124284 -0.880701765  0.473671196 -0.000000000000056843 -34.063744627   5.321680000  34.063744627  0.000000998271269    16.968289  5.321680000001550 
  6013     6.013000  0.810009345  0.000124353 -0.880780978  0.473523885  0.000000000000000000 -34.060681106   5.336280000  34.060681106  0.000000999322836    16.985726  5.336280000001636 
  6014     6.014000  0.810133699  0.000124293 -0.880860161  0.473376571  0.000000000000000000 -34.057619295   5.336280000  34.057619295  0.000000998296279    17.003205  5.336280000001636 
  6015     6.015000  0.810257992  0.000124362 -0.880939231  0.473229406  0.000000000000056843 -34.054562375   5.365540000  34.054562375  0.000000999344097    17.020708  5.365540000001445 
  6016     6.016000  0.810382354  0.000124301 -0.881018272  0.473082239  0.000000000000000000 -34.051507164   5.350900000  34.051507164  0.000000998315907    17.038252  5.350900000001602 
  6017     6.017000  0.810506655  0.000124370 -0.881097201  0.472935221  0.000000000000000000 -34.048456832   5.380200000  34.048456832  0.000000999360046    17.055820  5.380200000001167 
  6018     6.018000  0.810631025  0.000124309 -0.881176099  0.472788200  0.000000000000000000 -34.045408210   5.380200000  34.045408210  0.000000998330127    17.073429  5.380200000001167 
  6019     6.019000  0.810755334  0.000124378 -0.881254886  0.472641329 -0.000000000000056843 -34.042364455   5.380200000  34.042364455  0.000000999370584    17.091062  5.380200000001167 
  6020     6.020000  0.810879712  0.000124317 -0.881333642  0.472494456  0.000000000000000000 -34.039322408   5.394880000  34.039322408  0.000000998338945    17.108737  5.394880000000768 
  6021     6.021000  0.811004029  0.000124385 -0.881412287  0.472347732 -0.000000000000056843 -34.036285218   5.409580000  34.036285218  0.000000999375657    17.126435  5.409580000000247 
  6022     6.022000  0.811128414  0.000124325 -0.881490902  0.472201006  0.000000000000000000 -34.033249735   5.424300000  34.033249735  0.000000998342392    17.144176  5.424299999999604 
  6023     6.023000  0.811252739  0.000124393 -0.881569405  0.472054429  0.000000000000000000 -34.030219099   5.424300000  34.030219099  0.000000999375481    17.161940  5.424299999999604 
  6024     6.024000  0.811377132  0.000124332 -0.881647878  0.471907851  0.000000000000000000 -34.027190167   5.439040000  34.027190167  0.000000998340542    17.179746  5.439039999997064 
  6025     6.025000  0.811501464  0.000124400 -0.881726239  0.471761421  0.000000000000000000 -34.024166071   5.439040000  34.024166071  0.000000999369860    17.197576  5.439039999997064 
  6026     6.026000  0.811625863  0.000124339 -0.881804571  0.471614990  0.000000000000000000 -34.021143680   5.453800000  34.021143680  0.000000998333213    17.215447  5.453799999997955 
  6027     6.027000  0.811750202  0.000124406 -0.881882791  0.471468708  0.000000000000000000 -34.018126113   5.468580000  34.018126113  0.000000999358969    17.233343  5.468579999998724 
  6028     6.028000  0.811874609  0.000124346 -0.881960981  0.471322425 -0.000000000000056843 -34.015110249   5.468580000  34.015110249  0.000000998320724    17.251280  5.468579999998724 
  6029     6.029000  0.811998954  0.000124413 -0.882039060  0.471176291 -0.000000000000056843 -34.012099199   5.483380000  34.012099199  0.000000999342758    17.269242  5.483379999999372 
  6030     6.030000  0.812123367  0.000124352 -0.882117108  0.471030155  0.000000000000000000 -34.009089851   5.483380000  34.009089851  0.000000998302817    17.287245  5.483379999999372 
  6031     6.031000  0.812247719  0.000124419 -0.882195046  0.470884169  0.000000000000000000 -34.006085306   5.498200000  34.006085306  0.000000999321192    17.305273  5.498199999999898 
  6032     6.032000  0.812372139  0.000124358 -0.882272954  0.470738181  0.000000000000000000 -34.003082461   5.513040000  34.003082461  0.000000998279671    17.323342  5.513040000000302 
  6033     6.033000  0.812496497  0.000124425 -0.882350751  0.470592343  0.000000000000000000 -34.000084409   5.513040000  34.000084409  0.000000999294391    17.341436  5.513040000000302 
  6034     6.034000  0.812620922  0.000124364 -0.882428517  0.470446503  0.000000000000000000 -33.997088056   5.527900000  33.997088056  0.000000998251257    17.359571  5.527900000000585 
  6035     6.035000  0.812745286  0.000124431 -0.882506173  0.470300812  0.000000000000000000 -33.994096484   5.542780000  33.994096484  0.000000999262337    17.377731  5.542780000000747 
  6036     6.036000  0.812869717  0.000124370 -0.882583799  0.470155121  0.000000000000000000 -33.991106610   5.542780000  33.991106610  0.000000998217593    17.395933  5.542780000000747 
  6037     6.037000  0.812994087  0.000124437 -0.882661314  0.470009579  0.000000000000000000 -33.988121507   5.557680000  33.988121507  0.000000999225011    17.414159  5.557680000000786 
  6038     6.038000  0.813118524  0.000124375 -0.882738799  0.469864036  0.000000000000000000 -33.985138101   5.557680000  33.985138101  0.000000998178686    17.432427  5.557680000000786 
  6039     6.039000  0.813242899  0.000124442 -0.882816174  0.469718642  0.000000000000000000 -33.982159453   5.572600000  33.982159453  0.000000999182473    17.450720  5.572600000000705 
  6040     6.040000  0.813367341  0.000124380 -0.882893519  0.469573247  0.000000000000000000 -33.979182503   5.587540000  33.979182503  0.000000998134567    17.469054  5.587540000000502 
  6041     6.041000  0.813491721  0.000124447 -0.882970753  0.469428002  0.000000000000000000 -33.976210300   5.587540000  33.976210300  0.000000999134731    17.487413  5.587540000000502 
  6042     6.042000  0.813616168  0.000124385 -0.883047957  0.469282756  0.000000000000000000 -33.973239792   5.602500000  33.973239792  0.000000998085344    17.505815  5.602500000000177 
  6043     6.043000  0.813740553  0.000124451 -0.883125052  0.469137659  0.000000000000000000 -33.970274021   5.602500000  33.970274021  0.000000999081802    17.524240  5.602500000000177 
